,DateTime,year,tkr,Valor_indice,Volumen_total
730,2015-04-16,2015,MSFTAAPLMETAGOOGAMZN,201.9314193725586,217360580.0
731,2015-04-17,2015,MSFTAAPLMETAGOOGAMZN,198.4962558746338,394262437.0
732,2015-04-20,2015,MSFTAAPLMETAGOOGAMZN,204.07120323181152,396979658.0
733,2015-04-21,2015,MSFTAAPLMETAGOOGAMZN,204.1719036102295,312691118.0
734,2015-04-22,2015,MSFTAAPLMETAGOOGAMZN,206.15940856933594,322595563.0
735,2015-04-23,2015,MSFTAAPLMETAGOOGAMZN,204.94211959838867,546418361.0
736,2015-04-24,2015,MSFTAAPLMETAGOOGAMZN,212.4006404876709,780885802.0
737,2015-04-27,2015,MSFTAAPLMETAGOOGAMZN,212.79899978637695,629089000.0
738,2015-04-28,2015,MSFTAAPLMETAGOOGAMZN,211.6294994354248,672832100.0
739,2015-04-29,2015,MSFTAAPLMETAGOOGAMZN,210.6125030517578,434189300.0
740,2015-04-30,2015,MSFTAAPLMETAGOOGAMZN,206.65349769592285,541108100.0
741,2015-05-01,2015,MSFTAAPLMETAGOOGAMZN,207.9259967803955,403804100.0
742,2015-05-04,2015,MSFTAAPLMETAGOOGAMZN,207.4159984588623,324252700.0
743,2015-05-05,2015,MSFTAAPLMETAGOOGAMZN,204.20949745178223,354556100.0
744,2015-05-06,2015,MSFTAAPLMETAGOOGAMZN,202.79849815368652,452050000.0
745,2015-05-07,2015,MSFTAAPLMETAGOOGAMZN,204.32400131225586,314732700.0
746,2015-05-08,2015,MSFTAAPLMETAGOOGAMZN,206.76050186157227,366238100.0
747,2015-05-11,2015,MSFTAAPLMETAGOOGAMZN,205.38750076293945,277606700.0
748,2015-05-12,2015,MSFTAAPLMETAGOOGAMZN,204.28049850463867,315493600.0
749,2015-05-13,2015,MSFTAAPLMETAGOOGAMZN,205.39700508117676,259445700.0
750,2015-05-14,2015,MSFTAAPLMETAGOOGAMZN,210.86150360107422,329080900.0
751,2015-05-15,2015,MSFTAAPLMETAGOOGAMZN,208.90499687194824,332776600.0
752,2015-05-18,2015,MSFTAAPLMETAGOOGAMZN,209.31449508666992,337153800.0
753,2015-05-19,2015,MSFTAAPLMETAGOOGAMZN,208.681001663208,313685000.0
754,2015-05-20,2015,MSFTAAPLMETAGOOGAMZN,208.80150413513184,266464400.0
755,2015-05-21,2015,MSFTAAPLMETAGOOGAMZN,209.45450019836426,306417000.0
756,2015-05-22,2015,MSFTAAPLMETAGOOGAMZN,208.9620018005371,291608500.0
757,2015-05-26,2015,MSFTAAPLMETAGOOGAMZN,206.2145004272461,421707600.0
758,2015-05-27,2015,MSFTAAPLMETAGOOGAMZN,209.73050117492676,299951300.0
759,2015-05-28,2015,MSFTAAPLMETAGOOGAMZN,208.8625030517578,213042900.0
760,2015-05-29,2015,MSFTAAPLMETAGOOGAMZN,206.68700218200684,368462200.0
761,2015-06-01,2015,MSFTAAPLMETAGOOGAMZN,208.40049743652344,258559500.0
762,2015-06-02,2015,MSFTAAPLMETAGOOGAMZN,208.35850143432617,247250000.0
763,2015-06-03,2015,MSFTAAPLMETAGOOGAMZN,210.6649990081787,272609200.0
764,2015-06-04,2015,MSFTAAPLMETAGOOGAMZN,209.12400245666504,279591800.0
765,2015-06-05,2015,MSFTAAPLMETAGOOGAMZN,208.4564971923828,250010400.0
766,2015-06-08,2015,MSFTAAPLMETAGOOGAMZN,205.86649703979492,323598300.0
767,2015-06-09,2015,MSFTAAPLMETAGOOGAMZN,205.7834987640381,340085200.0
768,2015-06-10,2015,MSFTAAPLMETAGOOGAMZN,209.36300468444824,286043800.0
769,2015-06-11,2015,MSFTAAPLMETAGOOGAMZN,208.79649925231934,270368200.0
770,2015-06-12,2015,MSFTAAPLMETAGOOGAMZN,207.4050006866455,243097700.0
771,2015-06-15,2015,MSFTAAPLMETAGOOGAMZN,205.46349906921387,301689200.0
772,2015-06-16,2015,MSFTAAPLMETAGOOGAMZN,206.56049919128418,234104400.0
773,2015-06-17,2015,MSFTAAPLMETAGOOGAMZN,207.43850135803223,248328800.0
774,2015-06-18,2015,MSFTAAPLMETAGOOGAMZN,210.40600395202637,305299700.0
775,2015-06-19,2015,MSFTAAPLMETAGOOGAMZN,208.8404998779297,433829800.0
776,2015-06-22,2015,MSFTAAPLMETAGOOGAMZN,211.59649848937988,247336400.0
777,2015-06-23,2015,MSFTAAPLMETAGOOGAMZN,214.87099647521973,286490000.0
778,2015-06-24,2015,MSFTAAPLMETAGOOGAMZN,215.46150016784668,375532700.0
779,2015-06-25,2015,MSFTAAPLMETAGOOGAMZN,214.27150344848633,247134400.0
780,2015-06-26,2015,MSFTAAPLMETAGOOGAMZN,213.44700050354004,358989100.0
781,2015-06-29,2015,MSFTAAPLMETAGOOGAMZN,208.87150192260742,360505200.0
782,2015-06-30,2015,MSFTAAPLMETAGOOGAMZN,209.0074977874756,332726700.0
783,2015-07-01,2015,MSFTAAPLMETAGOOGAMZN,210.97150230407715,253521100.0
784,2015-07-02,2015,MSFTAAPLMETAGOOGAMZN,211.3555030822754,199090800.0
785,2015-07-06,2015,MSFTAAPLMETAGOOGAMZN,211.38500213623047,223585500.0
786,2015-07-07,2015,MSFTAAPLMETAGOOGAMZN,211.0295009613037,358310900.0
787,2015-07-08,2015,MSFTAAPLMETAGOOGAMZN,207.8590030670166,380827600.0
788,2015-07-09,2015,MSFTAAPLMETAGOOGAMZN,208.1709976196289,452386100.0
789,2015-07-10,2015,MSFTAAPLMETAGOOGAMZN,212.06199836730957,381283700.0
790,2015-07-13,2015,MSFTAAPLMETAGOOGAMZN,217.1609992980957,347183000.0
791,2015-07-14,2015,MSFTAAPLMETAGOOGAMZN,218.0359992980957,336186500.0
792,2015-07-15,2015,MSFTAAPLMETAGOOGAMZN,218.29549980163574,287553000.0
793,2015-07-16,2015,MSFTAAPLMETAGOOGAMZN,222.40399742126465,370243400.0
794,2015-07-17,2015,MSFTAAPLMETAGOOGAMZN,231.7919979095459,590069500.0
795,2015-07-20,2015,MSFTAAPLMETAGOOGAMZN,235.40350532531738,533361200.0
796,2015-07-21,2015,MSFTAAPLMETAGOOGAMZN,235.87249946594238,520440800.0
797,2015-07-22,2015,MSFTAAPLMETAGOOGAMZN,231.40350151062012,690138300.0
798,2015-07-23,2015,MSFTAAPLMETAGOOGAMZN,229.1630039215088,515420800.0
799,2015-07-24,2015,MSFTAAPLMETAGOOGAMZN,231.66399574279785,745129300.0
800,2015-07-27,2015,MSFTAAPLMETAGOOGAMZN,228.14599609375,459436800.0
801,2015-07-28,2015,MSFTAAPLMETAGOOGAMZN,229.17650032043457,344045300.0
802,2015-07-29,2015,MSFTAAPLMETAGOOGAMZN,232.07399940490723,360195000.0
803,2015-07-30,2015,MSFTAAPLMETAGOOGAMZN,231.14999961853027,364848400.0
804,2015-07-31,2015,MSFTAAPLMETAGOOGAMZN,229.12300491333008,343884500.0
805,2015-08-03,2015,MSFTAAPLMETAGOOGAMZN,228.8719997406006,419747000.0
806,2015-08-04,2015,MSFTAAPLMETAGOOGAMZN,228.31749725341797,638604300.0
807,2015-08-05,2015,MSFTAAPLMETAGOOGAMZN,231.90950393676758,558497300.0
808,2015-08-06,2015,MSFTAAPLMETAGOOGAMZN,229.1294994354248,389113300.0
809,2015-08-07,2015,MSFTAAPLMETAGOOGAMZN,227.81600379943848,304505700.0
810,2015-08-10,2015,MSFTAAPLMETAGOOGAMZN,229.29650497436523,353012500.0
811,2015-08-11,2015,MSFTAAPLMETAGOOGAMZN,227.81450271606445,594175600.0
812,2015-08-12,2015,MSFTAAPLMETAGOOGAMZN,229.0135040283203,600081900.0
813,2015-08-13,2015,MSFTAAPLMETAGOOGAMZN,228.25299835205078,328340200.0
814,2015-08-14,2015,MSFTAAPLMETAGOOGAMZN,229.84199714660645,270459100.0
815,2015-08-17,2015,MSFTAAPLMETAGOOGAMZN,230.3444995880127,275620000.0
816,2015-08-18,2015,MSFTAAPLMETAGOOGAMZN,231.12249755859375,254643700.0
817,2015-08-19,2015,MSFTAAPLMETAGOOGAMZN,230.3634967803955,337044800.0
818,2015-08-20,2015,MSFTAAPLMETAGOOGAMZN,222.51299667358398,500108800.0
819,2015-08-21,2015,MSFTAAPLMETAGOOGAMZN,210.9174976348877,865367800.0
820,2015-08-24,2015,MSFTAAPLMETAGOOGAMZN,202.1989974975586,1138647600.0
821,2015-08-25,2015,MSFTAAPLMETAGOOGAMZN,201.82650184631348,721390200.0
822,2015-08-26,2015,MSFTAAPLMETAGOOGAMZN,213.79200172424316,707520700.0
823,2015-08-27,2015,MSFTAAPLMETAGOOGAMZN,219.6590061187744,623955000.0
824,2015-08-28,2015,MSFTAAPLMETAGOOGAMZN,220.6820011138916,368628200.0
825,2015-08-31,2015,MSFTAAPLMETAGOOGAMZN,217.69700241088867,395789600.0
826,2015-09-01,2015,MSFTAAPLMETAGOOGAMZN,210.69650268554688,544501900.0
827,2015-09-02,2015,MSFTAAPLMETAGOOGAMZN,217.57949829101562,438071200.0
828,2015-09-03,2015,MSFTAAPLMETAGOOGAMZN,214.79100227355957,366455000.0
829,2015-09-04,2015,MSFTAAPLMETAGOOGAMZN,213.1725025177002,360082700.0
830,2015-09-08,2015,MSFTAAPLMETAGOOGAMZN,218.1074981689453,400660700.0
831,2015-09-09,2015,MSFTAAPLMETAGOOGAMZN,217.52800178527832,527519800.0
832,2015-09-10,2015,MSFTAAPLMETAGOOGAMZN,220.59200286865234,399001200.0
833,2015-09-11,2015,MSFTAAPLMETAGOOGAMZN,221.84300231933594,340007500.0
834,2015-09-14,2015,MSFTAAPLMETAGOOGAMZN,221.4084987640381,373887500.0
835,2015-09-15,2015,MSFTAAPLMETAGOOGAMZN,223.82550048828125,320112400.0
836,2015-09-16,2015,MSFTAAPLMETAGOOGAMZN,225.02099609375,259173400.0
837,2015-09-17,2015,MSFTAAPLMETAGOOGAMZN,226.15849685668945,445944400.0
838,2015-09-18,2015,MSFTAAPLMETAGOOGAMZN,224.7180004119873,648454900.0
839,2015-09-21,2015,MSFTAAPLMETAGOOGAMZN,227.65400314331055,357291200.0
840,2015-09-22,2015,MSFTAAPLMETAGOOGAMZN,223.26450157165527,394451600.0
841,2015-09-23,2015,MSFTAAPLMETAGOOGAMZN,224.34149932861328,256043400.0
842,2015-09-24,2015,MSFTAAPLMETAGOOGAMZN,225.04750442504883,372711600.0
843,2015-09-25,2015,MSFTAAPLMETAGOOGAMZN,222.19849395751953,407053800.0
844,2015-09-28,2015,MSFTAAPLMETAGOOGAMZN,215.55749893188477,448493700.0
845,2015-09-29,2015,MSFTAAPLMETAGOOGAMZN,211.9269962310791,503847000.0
846,2015-09-30,2015,MSFTAAPLMETAGOOGAMZN,217.7504997253418,465382000.0
847,2015-10-01,2015,MSFTAAPLMETAGOOGAMZN,219.55549812316895,426380000.0
848,2015-10-02,2015,MSFTAAPLMETAGOOGAMZN,223.20750045776367,457451900.0
849,2015-10-05,2015,MSFTAAPLMETAGOOGAMZN,227.59250450134277,373820600.0
850,2015-10-06,2015,MSFTAAPLMETAGOOGAMZN,226.52350234985352,375359200.0
851,2015-10-07,2015,MSFTAAPLMETAGOOGAMZN,226.11000061035156,356999200.0
852,2015-10-08,2015,MSFTAAPLMETAGOOGAMZN,225.91100311279297,446151600.0
853,2015-10-09,2015,MSFTAAPLMETAGOOGAMZN,227.55049896240234,363399900.0
854,2015-10-12,2015,MSFTAAPLMETAGOOGAMZN,229.00300216674805,241113500.0
855,2015-10-13,2015,MSFTAAPLMETAGOOGAMZN,229.01750373840332,266579300.0
856,2015-10-14,2015,MSFTAAPLMETAGOOGAMZN,228.1019992828369,321752800.0
857,2015-10-15,2015,MSFTAAPLMETAGOOGAMZN,232.14399909973145,341894900.0
858,2015-10-16,2015,MSFTAAPLMETAGOOGAMZN,234.45800018310547,327331600.0
859,2015-10-19,2015,MSFTAAPLMETAGOOGAMZN,235.98500061035156,289208300.0
860,2015-10-20,2015,MSFTAAPLMETAGOOGAMZN,233.77050018310547,394443200.0
861,2015-10-21,2015,MSFTAAPLMETAGOOGAMZN,232.66900253295898,316936900.0
862,2015-10-22,2015,MSFTAAPLMETAGOOGAMZN,237.3599967956543,486653600.0
863,2015-10-23,2015,MSFTAAPLMETAGOOGAMZN,249.88150024414062,762436400.0
864,2015-10-26,2015,MSFTAAPLMETAGOOGAMZN,252.90949630737305,495655700.0
865,2015-10-27,2015,MSFTAAPLMETAGOOGAMZN,252.00249671936035,474991000.0
866,2015-10-28,2015,MSFTAAPLMETAGOOGAMZN,254.4999942779541,535389900.0
867,2015-10-29,2015,MSFTAAPLMETAGOOGAMZN,255.5459976196289,362468000.0
868,2015-10-30,2015,MSFTAAPLMETAGOOGAMZN,251.32050132751465,393232100.0
869,2015-11-02,2015,MSFTAAPLMETAGOOGAMZN,254.3179988861084,277158100.0
870,2015-11-03,2015,MSFTAAPLMETAGOOGAMZN,254.74600410461426,336161200.0
871,2015-11-04,2015,MSFTAAPLMETAGOOGAMZN,257.2930030822754,391045500.0
872,2015-11-05,2015,MSFTAAPLMETAGOOGAMZN,262.71500396728516,384620200.0
873,2015-11-06,2015,MSFTAAPLMETAGOOGAMZN,261.9414939880371,312180700.0
874,2015-11-09,2015,MSFTAAPLMETAGOOGAMZN,259.8114986419678,316754200.0
875,2015-11-10,2015,MSFTAAPLMETAGOOGAMZN,260.0125026702881,418777000.0
876,2015-11-11,2015,MSFTAAPLMETAGOOGAMZN,262.12000274658203,377519400.0
877,2015-11-12,2015,MSFTAAPLMETAGOOGAMZN,260.1114959716797,308826200.0
878,2015-11-13,2015,MSFTAAPLMETAGOOGAMZN,252.8424949645996,417108200.0
879,2015-11-16,2015,MSFTAAPLMETAGOOGAMZN,255.19350242614746,420737200.0
880,2015-11-17,2015,MSFTAAPLMETAGOOGAMZN,254.95249938964844,285448100.0
881,2015-11-18,2015,MSFTAAPLMETAGOOGAMZN,261.11949348449707,363327300.0
882,2015-11-19,2015,MSFTAAPLMETAGOOGAMZN,259.87900161743164,347499000.0
883,2015-11-20,2015,MSFTAAPLMETAGOOGAMZN,262.5875015258789,318593600.0
884,2015-11-23,2015,MSFTAAPLMETAGOOGAMZN,262.3259963989258,294055100.0
885,2015-11-24,2015,MSFTAAPLMETAGOOGAMZN,260.68149757385254,356920100.0
886,2015-11-25,2015,MSFTAAPLMETAGOOGAMZN,259.7820014953613,198109100.0
887,2015-11-27,2015,MSFTAAPLMETAGOOGAMZN,260.00849533081055,123213800.0
888,2015-11-30,2015,MSFTAAPLMETAGOOGAMZN,258.5349998474121,389161800.0
889,2015-12-01,2015,MSFTAAPLMETAGOOGAMZN,263.9800033569336,339860300.0
890,2015-12-02,2015,MSFTAAPLMETAGOOGAMZN,262.2694969177246,335328400.0
891,2015-12-03,2015,MSFTAAPLMETAGOOGAMZN,258.31949615478516,381248300.0
892,2015-12-04,2015,MSFTAAPLMETAGOOGAMZN,263.8199996948242,442138400.0
893,2015-12-07,2015,MSFTAAPLMETAGOOGAMZN,262.6440010070801,285423500.0
894,2015-12-08,2015,MSFTAAPLMETAGOOGAMZN,263.82250022888184,300145800.0
895,2015-12-09,2015,MSFTAAPLMETAGOOGAMZN,259.30499839782715,402500100.0
896,2015-12-10,2015,MSFTAAPLMETAGOOGAMZN,260.3214988708496,274958900.0
897,2015-12-11,2015,MSFTAAPLMETAGOOGAMZN,253.42600440979004,407498000.0
898,2015-12-14,2015,MSFTAAPLMETAGOOGAMZN,258.2040042877197,463535800.0
899,2015-12-15,2015,MSFTAAPLMETAGOOGAMZN,257.47450065612793,423291700.0
900,2015-12-16,2015,MSFTAAPLMETAGOOGAMZN,262.44800186157227,404293800.0
901,2015-12-17,2015,MSFTAAPLMETAGOOGAMZN,260.1690044403076,346747800.0
902,2015-12-18,2015,MSFTAAPLMETAGOOGAMZN,254.85000228881836,706291600.0
903,2015-12-21,2015,MSFTAAPLMETAGOOGAMZN,257.0464973449707,339279500.0
904,2015-12-22,2015,MSFTAAPLMETAGOOGAMZN,258.3250026702881,254740900.0
905,2015-12-23,2015,MSFTAAPLMETAGOOGAMZN,258.3029975891113,263285100.0
906,2015-12-24,2015,MSFTAAPLMETAGOOGAMZN,258.2569923400879,102709900.0
907,2015-12-28,2015,MSFTAAPLMETAGOOGAMZN,260.4704990386963,248322800.0
908,2015-12-29,2015,MSFTAAPLMETAGOOGAMZN,264.52350425720215,318636100.0
909,2015-12-30,2015,MSFTAAPLMETAGOOGAMZN,262.3635005950928,231920700.0
910,2015-12-31,2015,MSFTAAPLMETAGOOGAMZN,258.19350242614746,314384400.0
911,2016-01-04,2016,MSFTAAPLMETAGOOGAMZN,252.29899978637695,614034000.0
912,2016-01-05,2016,MSFTAAPLMETAGOOGAMZN,252.27600479125977,435967900.0
913,2016-01-06,2016,MSFTAAPLMETAGOOGAMZN,251.0084991455078,483968700.0
914,2016-01-07,2016,MSFTAAPLMETAGOOGAMZN,240.91899490356445,626887400.0
915,2016-01-08,2016,MSFTAAPLMETAGOOGAMZN,239.9760036468506,526624300.0
916,2016-01-11,2016,MSFTAAPLMETAGOOGAMZN,241.1309986114502,405477800.0
917,2016-01-12,2016,MSFTAAPLMETAGOOGAMZN,244.33800315856934,396079700.0
918,2016-01-13,2016,MSFTAAPLMETAGOOGAMZN,235.54600143432617,553190600.0
919,2016-01-14,2016,MSFTAAPLMETAGOOGAMZN,241.74600219726562,542996900.0
920,2016-01-15,2016,MSFTAAPLMETAGOOGAMZN,233.47400283813477,665141100.0
921,2016-01-19,2016,MSFTAAPLMETAGOOGAMZN,233.79850578308105,428419600.0
922,2016-01-20,2016,MSFTAAPLMETAGOOGAMZN,232.8484992980957,639890000.0
923,2016-01-21,2016,MSFTAAPLMETAGOOGAMZN,232.79550170898438,426644100.0
924,2016-01-22,2016,MSFTAAPLMETAGOOGAMZN,241.66650390625,473891200.0
925,2016-01-25,2016,MSFTAAPLMETAGOOGAMZN,239.07000350952148,396523700.0
926,2016-01-26,2016,MSFTAAPLMETAGOOGAMZN,240.2219944000244,458033900.0
927,2016-01-27,2016,MSFTAAPLMETAGOOGAMZN,233.19199752807617,775895400.0
928,2016-01-28,2016,MSFTAAPLMETAGOOGAMZN,253.00800132751465,726536300.0
929,2016-01-29,2016,MSFTAAPLMETAGOOGAMZN,258.1324977874756,767055200.0
930,2016-02-01,2016,MSFTAAPLMETAGOOGAMZN,260.2479934692383,484001200.0
931,2016-02-02,2016,MSFTAAPLMETAGOOGAMZN,257.0674991607666,518723200.0
932,2016-02-03,2016,MSFTAAPLMETAGOOGAMZN,251.8385009765625,622730300.0
933,2016-02-04,2016,MSFTAAPLMETAGOOGAMZN,248.8534984588623,499120100.0
934,2016-02-05,2016,MSFTAAPLMETAGOOGAMZN,237.02000045776367,620868100.0
935,2016-02-08,2016,MSFTAAPLMETAGOOGAMZN,231.4545021057129,628063800.0
936,2016-02-09,2016,MSFTAAPLMETAGOOGAMZN,230.5764980316162,500510300.0
937,2016-02-10,2016,MSFTAAPLMETAGOOGAMZN,233.00749969482422,441274800.0
938,2016-02-11,2016,MSFTAAPLMETAGOOGAMZN,234.3715000152588,501276000.0
939,2016-02-12,2016,MSFTAAPLMETAGOOGAMZN,235.48150062561035,382349700.0
940,2016-02-16,2016,MSFTAAPLMETAGOOGAMZN,237.4650001525879,431980000.0
941,2016-02-17,2016,MSFTAAPLMETAGOOGAMZN,244.27499389648438,410647200.0
942,2016-02-18,2016,MSFTAAPLMETAGOOGAMZN,240.8425006866455,345217500.0
943,2016-02-19,2016,MSFTAAPLMETAGOOGAMZN,242.19050216674805,338740400.0
944,2016-02-22,2016,MSFTAAPLMETAGOOGAMZN,247.32800674438477,348169200.0
945,2016-02-23,2016,MSFTAAPLMETAGOOGAMZN,242.7519989013672,303187000.0
946,2016-02-24,2016,MSFTAAPLMETAGOOGAMZN,244.9449977874756,376355700.0
947,2016-02-25,2016,MSFTAAPLMETAGOOGAMZN,247.40499687194824,290530600.0
948,2016-02-26,2016,MSFTAAPLMETAGOOGAMZN,246.46249961853027,321036500.0
949,2016-02-29,2016,MSFTAAPLMETAGOOGAMZN,244.48699951171875,337828200.0
950,2016-03-01,2016,MSFTAAPLMETAGOOGAMZN,252.42499923706055,405268200.0
951,2016-03-02,2016,MSFTAAPLMETAGOOGAMZN,253.0404987335205,311862500.0
952,2016-03-03,2016,MSFTAAPLMETAGOOGAMZN,251.80049896240234,287589700.0
953,2016-03-04,2016,MSFTAAPLMETAGOOGAMZN,250.47399711608887,349965500.0
954,2016-03-07,2016,MSFTAAPLMETAGOOGAMZN,245.12550163269043,371399800.0
955,2016-03-08,2016,MSFTAAPLMETAGOOGAMZN,245.54900360107422,321825700.0
956,2016-03-09,2016,MSFTAAPLMETAGOOGAMZN,248.86550331115723,273527700.0
957,2016-03-10,2016,MSFTAAPLMETAGOOGAMZN,248.24999809265137,332364500.0
958,2016-03-11,2016,MSFTAAPLMETAGOOGAMZN,252.86650276184082,277448100.0
959,2016-03-14,2016,MSFTAAPLMETAGOOGAMZN,253.88299942016602,245087400.0
960,2016-03-15,2016,MSFTAAPLMETAGOOGAMZN,255.67249870300293,310950100.0
961,2016-03-16,2016,MSFTAAPLMETAGOOGAMZN,258.5404987335205,312892500.0
962,2016-03-17,2016,MSFTAAPLMETAGOOGAMZN,256.9909973144531,345925900.0
963,2016-03-18,2016,MSFTAAPLMETAGOOGAMZN,255.90399932861328,486255200.0
964,2016-03-21,2016,MSFTAAPLMETAGOOGAMZN,256.99099922180176,324228500.0
965,2016-03-22,2016,MSFTAAPLMETAGOOGAMZN,258.0614986419678,277308800.0
966,2016-03-23,2016,MSFTAAPLMETAGOOGAMZN,258.427001953125,249821000.0
967,2016-03-24,2016,MSFTAAPLMETAGOOGAMZN,259.5900001525879,277929100.0
968,2016-03-28,2016,MSFTAAPLMETAGOOGAMZN,259.19750213623047,204478500.0
969,2016-03-29,2016,MSFTAAPLMETAGOOGAMZN,264.7014980316162,304438000.0
970,2016-03-30,2016,MSFTAAPLMETAGOOGAMZN,264.60099601745605,352105900.0
971,2016-03-31,2016,MSFTAAPLMETAGOOGAMZN,263.5069980621338,239133600.0
972,2016-04-01,2016,MSFTAAPLMETAGOOGAMZN,266.54799461364746,242537700.0
973,2016-04-04,2016,MSFTAAPLMETAGOOGAMZN,262.68400382995605,288941500.0
974,2016-04-05,2016,MSFTAAPLMETAGOOGAMZN,260.429500579834,217373500.0
975,2016-04-06,2016,MSFTAAPLMETAGOOGAMZN,263.95849800109863,225691700.0
976,2016-04-07,2016,MSFTAAPLMETAGOOGAMZN,261.820499420166,259991200.0
977,2016-04-08,2016,MSFTAAPLMETAGOOGAMZN,258.9024963378906,242645800.0
978,2016-04-11,2016,MSFTAAPLMETAGOOGAMZN,257.15649795532227,257294500.0
979,2016-04-12,2016,MSFTAAPLMETAGOOGAMZN,260.1830024719238,240003600.0
980,2016-04-13,2016,MSFTAAPLMETAGOOGAMZN,262.1969985961914,360782600.0
981,2016-04-14,2016,MSFTAAPLMETAGOOGAMZN,262.9224967956543,244194000.0
982,2016-04-15,2016,MSFTAAPLMETAGOOGAMZN,261.9970016479492,331412600.0
983,2016-04-18,2016,MSFTAAPLMETAGOOGAMZN,263.8779983520508,406633200.0
984,2016-04-19,2016,MSFTAAPLMETAGOOGAMZN,264.4990005493164,311074900.0
985,2016-04-20,2016,MSFTAAPLMETAGOOGAMZN,264.075496673584,262439600.0
986,2016-04-21,2016,MSFTAAPLMETAGOOGAMZN,265.2195014953613,299130300.0
987,2016-04-22,2016,MSFTAAPLMETAGOOGAMZN,255.72349548339844,520740700.0
988,2016-04-25,2016,MSFTAAPLMETAGOOGAMZN,255.94750022888184,259213200.0
989,2016-04-26,2016,MSFTAAPLMETAGOOGAMZN,252.53850173950195,385438900.0
990,2016-04-27,2016,MSFTAAPLMETAGOOGAMZN,249.90549850463867,697338800.0
991,2016-04-28,2016,MSFTAAPLMETAGOOGAMZN,254.98850440979004,674013700.0
992,2016-04-29,2016,MSFTAAPLMETAGOOGAMZN,258.51500129699707,615646300.0
993,2016-05-02,2016,MSFTAAPLMETAGOOGAMZN,261.69300079345703,418326100.0
994,2016-05-03,2016,MSFTAAPLMETAGOOGAMZN,259.189001083374,407246900.0
995,2016-05-04,2016,MSFTAAPLMETAGOOGAMZN,259.8074951171875,338388000.0
996,2016-05-05,2016,MSFTAAPLMETAGOOGAMZN,259.08599281311035,322361400.0
997,2016-05-06,2016,MSFTAAPLMETAGOOGAMZN,262.3134956359863,349874500.0
998,2016-05-09,2016,MSFTAAPLMETAGOOGAMZN,262.1399974822998,280685300.0
999,2016-05-10,2016,MSFTAAPLMETAGOOGAMZN,266.1875,334362200.0
1000,2016-05-11,2016,MSFTAAPLMETAGOOGAMZN,265.1234951019287,341559900.0
1001,2016-05-12,2016,MSFTAAPLMETAGOOGAMZN,265.93699645996094,479575100.0
1002,2016-05-13,2016,MSFTAAPLMETAGOOGAMZN,264.55749702453613,339845800.0
1003,2016-05-16,2016,MSFTAAPLMETAGOOGAMZN,265.32750129699707,431319000.0
1004,2016-05-17,2016,MSFTAAPLMETAGOOGAMZN,261.30749702453613,379251700.0
1005,2016-05-18,2016,MSFTAAPLMETAGOOGAMZN,262.30400466918945,335799400.0
1006,2016-05-19,2016,MSFTAAPLMETAGOOGAMZN,260.6219940185547,260070900.0
1007,2016-05-20,2016,MSFTAAPLMETAGOOGAMZN,262.4019966125488,265846600.0
1008,2016-05-23,2016,MSFTAAPLMETAGOOGAMZN,260.15700340270996,277150100.0
1009,2016-05-24,2016,MSFTAAPLMETAGOOGAMZN,264.9794979095459,294768300.0
1010,2016-05-25,2016,MSFTAAPLMETAGOOGAMZN,266.5959987640381,294673200.0
1011,2016-05-26,2016,MSFTAAPLMETAGOOGAMZN,268.41400146484375,348601300.0
1012,2016-05-27,2016,MSFTAAPLMETAGOOGAMZN,269.0324954986572,261063800.0
1013,2016-05-31,2016,MSFTAAPLMETAGOOGAMZN,269.700496673584,345385500.0
1014,2016-06-01,2016,MSFTAAPLMETAGOOGAMZN,268.9244976043701,247381500.0
1015,2016-06-02,2016,MSFTAAPLMETAGOOGAMZN,268.77199935913086,284203500.0
1016,2016-06-03,2016,MSFTAAPLMETAGOOGAMZN,267.1340026855469,243395000.0
1017,2016-06-06,2016,MSFTAAPLMETAGOOGAMZN,267.74149894714355,209560000.0
1018,2016-06-07,2016,MSFTAAPLMETAGOOGAMZN,266.63700103759766,208981800.0
1019,2016-06-08,2016,MSFTAAPLMETAGOOGAMZN,267.91100311279297,195189400.0
1020,2016-06-09,2016,MSFTAAPLMETAGOOGAMZN,267.90399742126465,203754500.0
1021,2016-06-10,2016,MSFTAAPLMETAGOOGAMZN,264.6735038757324,264037600.0
1022,2016-06-13,2016,MSFTAAPLMETAGOOGAMZN,260.10499572753906,359240000.0
1023,2016-06-14,2016,MSFTAAPLMETAGOOGAMZN,261.01350593566895,264183200.0
1024,2016-06-15,2016,MSFTAAPLMETAGOOGAMZN,260.2339973449707,249835800.0
1025,2016-06-16,2016,MSFTAAPLMETAGOOGAMZN,260.5610008239746,277342100.0
1026,2016-06-17,2016,MSFTAAPLMETAGOOGAMZN,256.887996673584,500391600.0
1027,2016-06-20,2016,MSFTAAPLMETAGOOGAMZN,257.6010036468506,309234900.0
1028,2016-06-21,2016,MSFTAAPLMETAGOOGAMZN,260.135498046875,267511700.0
1029,2016-06-22,2016,MSFTAAPLMETAGOOGAMZN,259.1905059814453,229435500.0
1030,2016-06-23,2016,MSFTAAPLMETAGOOGAMZN,262.2124996185303,274094500.0
1031,2016-06-24,2016,MSFTAAPLMETAGOOGAMZN,253.96900749206543,717021700.0
1032,2016-06-27,2016,MSFTAAPLMETAGOOGAMZN,248.39100074768066,432245100.0
